Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
08/02/18 03:00,000000001415,3,SW,2,SouthWest,82,0,,18089,195,0,66,0,14,2,0
08/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,51,0,,16084,216,2,38,0,8,3,0
08/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,44,0,,17064,114,3,36,0,5,0,0
08/02/18 04:00,000000001415,3,SW,2,SouthWest,134,0,,18860,231,0,103,0,27,4,0
08/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,106,0,,16449,123,5,88,0,10,3,0
08/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,105,0,,18415,57,5,94,0,5,1,0
08/02/18 05:00,000000001415,3,SW,2,SouthWest,315,0,,18663,203,1,250,0,55,9,0
08/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,364,0,,14800,60,4,338,0,19,3,0
08/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,327,0,,16120,43,7,306,0,11,3,0
08/02/18 06:00,000000001415,3,SW,2,SouthWest,808,0,,16253,176,1,653,9,127,15,3
08/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,794,0,,10627,101,14,695,2,53,27,3
08/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,717,0,,11403,59,13,657,4,37,5,1
08/02/18 07:00,000000001415,3,SW,2,SouthWest,1297,0,,13553,120,9,1126,5,147,9,0
08/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,852,0,,7506,103,8,752,3,63,25,0
08/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,801,0,,7272,99,12,691,8,64,15,5
08/02/18 08:00,000000001415,3,SW,2,SouthWest,1383,0,,12596,124,4,1200,7,147,25,0
08/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,718,0,,11073,120,7,619,2,69,17,2
08/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,710,0,,12777,66,5,657,0,43,4,1
08/02/18 09:00,000000001415,3,SW,2,SouthWest,1066,0,,14140,189,3,855,2,178,24,2
08/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,538,0,,13642,203,10,418,0,89,20,1
08/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,461,0,,14866,80,7,416,0,33,4,1
08/02/18 10:00,000000001415,3,SW,2,SouthWest,845,0,,14837,227,0,649,3,161,31,1
08/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,500,0,,14130,138,12,416,1,55,14,2
08/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,429,0,,15225,68,10,390,0,26,3,0
08/02/18 11:00,000000001415,3,SW,2,SouthWest,836,0,,15828,230,2,638,4,162,30,0
08/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,535,0,,14130,123,8,458,0,49,17,3
08/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,454,0,,15642,66,5,419,0,26,4,0
08/02/18 12:00,000000001415,3,SW,2,SouthWest,871,0,,15246,200,2,689,5,152,22,1
08/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,540,0,,13676,146,8,452,0,69,10,1
08/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,475,0,,14944,48,6,445,0,23,0,1
08/02/18 13:00,000000001415,3,SW,2,SouthWest,1030,0,,14160,207,2,808,5,180,33,1
08/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,630,0,,13358,100,7,558,1,54,9,0
08/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,426,0,,14307,80,9,380,2,33,1,1
08/02/18 14:00,000000001415,3,SW,2,SouthWest,1068,0,,14707,198,3,851,2,183,28,1
08/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,663,0,,12693,110,4,584,0,56,17,1
08/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,465,0,,14711,58,8,427,1,22,5,2
08/02/18 15:00,000000001415,3,SW,2,SouthWest,1099,0,,14691,168,1,911,1,156,29,1
08/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,594,0,,9794,99,3,524,5,39,20,1
08/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,613,0,,11736,41,13,574,0,22,3,1
08/02/18 16:00,000000001415,3,SW,2,SouthWest,1195,0,,13435,108,6,1053,4,114,15,2
08/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,587,0,,9010,80,9,524,1,29,18,2
08/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,609,0,,9949,48,9,563,1,24,5,6
08/02/18 17:00,000000001415,3,SW,2,SouthWest,1189,0,,12101,107,11,1042,7,107,20,0
08/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,560,0,,6956,127,6,472,5,43,28,5
08/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,562,0,,10851,32,10,528,1,16,2,2
08/02/18 18:00,000000001415,3,SW,2,SouthWest,1108,0,,13478,91,5,995,5,93,8,1
08/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,530,0,,13001,26,10,495,1,10,4,7
08/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,421,0,,14311,26,9,399,0,10,1,1
08/02/18 19:00,000000001415,3,SW,2,SouthWest,917,0,,14478,92,1,830,2,76,8,0
08/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,372,0,,14184,32,7,350,0,9,3,2
08/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,304,0,,15144,10,4,296,0,3,0,1
08/02/18 20:00,000000001415,3,SW,2,SouthWest,676,0,,15607,102,3,604,0,65,4,0
08/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,294,0,,14535,58,5,271,0,13,4,0
08/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,253,0,,15125,20,4,244,0,5,0,0
08/02/18 21:00,000000001415,3,SW,2,SouthWest,563,0,,15673,130,1,486,1,64,9,2
08/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,253,0,,15000,24,9,236,0,3,3,1
08/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,234,0,,16307,9,3,228,0,0,2,1
08/02/18 22:00,000000001415,3,SW,2,SouthWest,460,0,,16266,113,0,399,5,50,2,4
08/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,154,0,,15433,26,6,144,0,2,2,0
08/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,208,0,,16432,10,3,202,0,2,0,1
08/02/18 23:00,000000001415,3,SW,2,SouthWest,329,0,,17422,143,0,280,1,43,4,1
09/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,80,0,,15750,112,1,70,0,7,2,0
09/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,145,0,,16556,28,3,138,0,3,1,0
09/02/18 00:00,000000001415,3,SW,2,SouthWest,188,0,,18064,223,0,145,1,40,2,0
09/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,42,0,,15886,119,3,34,0,3,2,0
09/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,88,0,,16275,11,2,85,0,1,0,0
09/02/18 01:00,000000001415,3,SW,2,SouthWest,101,0,,17673,248,0,75,1,21,4,0
09/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,41,0,,16863,171,4,30,0,6,1,0
09/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,71,0,,16847,0,2,69,0,0,0,0
09/02/18 02:00,000000001415,3,SW,2,SouthWest,93,0,,18345,301,0,65,0,27,1,0
09/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,30,0,,16324,233,0,23,0,3,4,0
09/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,46,0,,16582,43,1,43,0,1,1,0
09/02/18 03:00,000000001415,3,SW,2,SouthWest,107,0,,19026,243,0,80,1,24,2,0
09/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,64,0,,17092,219,2,48,0,11,3,0
09/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,57,0,,17373,35,1,54,0,2,0,0
09/02/18 04:00,000000001415,3,SW,2,SouthWest,133,0,,19236,211,0,104,0,24,4,1
09/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,107,0,,16153,121,6,88,0,8,5,0
09/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,100,0,,18217,60,5,89,0,6,0,0
09/02/18 05:00,000000001415,3,SW,2,SouthWest,321,0,,18461,193,4,255,0,53,9,0
09/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,362,0,,15048,105,5,319,0,33,5,0
09/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,278,0,,16173,72,2,255,0,17,3,1
09/02/18 06:00,000000001415,3,SW,2,SouthWest,795,0,,16452,148,3,667,3,103,15,4
09/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,714,0,,9930,115,7,624,0,53,29,1
09/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,666,0,,10841,74,6,604,3,42,7,3
09/02/18 07:00,000000001415,3,SW,2,SouthWest,1270,0,,12766,127,5,1093,8,150,11,2
09/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,776,0,,6041,113,5,671,3,64,24,5
09/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,854,0,,6977,81,1,777,6,54,15,0
09/02/18 08:00,000000001415,3,SW,2,SouthWest,1225,0,,13280,141,6,1043,3,164,9,0
09/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,661,0,,11398,104,7,579,4,50,19,2
09/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,689,0,,12574,67,5,635,0,42,4,2
09/02/18 09:00,000000001415,3,SW,2,SouthWest,1007,0,,14145,206,4,792,2,181,26,1
09/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,550,0,,13884,111,5,480,3,53,8,1
09/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,422,0,,15452,69,7,386,0,27,2,0
09/02/18 10:00,000000001415,3,SW,2,SouthWest,794,0,,15189,220,2,611,3,145,30,3
09/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,528,0,,13796,174,13,421,0,68,24,1
09/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,434,0,,15172,78,13,387,0,32,2,0
09/02/18 11:00,000000001415,3,SW,2,SouthWest,989,0,,14897,194,0,792,4,158,34,1
09/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,418,0,,12845,84,19,364,0,30,5,0
09/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,669,0,,11259,85,38,574,0,51,6,0
09/02/18 12:00,000000001415,3,SW,2,SouthWest,997,0,,12333,193,16,783,3,160,32,1
09/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,331,0,,9706,76,24,279,1,18,7,1
09/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,804,0,,9968,60,28,728,0,40,8,0
09/02/18 13:00,000000001415,3,SW,2,SouthWest,1012,0,,11954,189,6,809,4,161,30,0
09/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,333,0,,4332,216,17,237,2,45,27,2
09/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,564,0,,6252,133,6,475,4,55,20,3
09/02/18 14:00,000000001415,3,SW,2,SouthWest,1012,0,,14396,172,4,832,2,149,25,0
09/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,650,0,,12044,88,17,574,1,42,15,0
09/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,548,0,,14227,51,9,510,0,27,1,1
09/02/18 15:00,000000001415,3,SW,2,SouthWest,1225,0,,14112,165,3,1011,7,166,36,1
09/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,583,0,,8735,106,18,494,4,33,29,1
09/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,621,0,,11592,52,12,576,0,29,3,1
09/02/18 16:00,000000001415,3,SW,2,SouthWest,1172,0,,13199,107,2,1037,5,111,14,2
09/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,677,0,,11614,46,16,625,1,24,7,1
09/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,543,0,,12809,33,5,518,0,15,3,2
09/02/18 17:00,000000001415,3,SW,2,SouthWest,1199,0,,13519,93,4,1078,5,101,10,1
09/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,593,0,,13230,22,9,566,0,11,2,3
09/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,499,0,,14226,22,12,474,0,10,1,2
09/02/18 18:00,000000001415,3,SW,2,SouthWest,1045,0,,14351,106,0,931,3,103,8,0
09/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,477,0,,13283,13,11,453,0,6,0,5
09/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,474,0,,14471,15,9,456,0,7,0,2
09/02/18 19:00,000000001415,3,SW,2,SouthWest,859,0,,15004,125,2,749,1,100,7,0
09/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,392,0,,14050,28,11,370,0,8,3,0
09/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,411,0,,14818,34,7,389,0,14,0,1
09/02/18 20:00,000000001415,3,SW,2,SouthWest,638,0,,15569,143,0,547,0,88,3,0
09/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,294,0,,14649,17,7,281,0,3,2,1
09/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,308,0,,15556,6,9,296,1,2,0,0
09/02/18 21:00,000000001415,3,SW,2,SouthWest,525,0,,16282,110,0,465,1,55,3,1
09/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,319,0,,14376,9,11,304,0,2,1,0
09/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,324,0,,15657,6,11,310,0,2,0,1
09/02/18 22:00,000000001415,3,SW,2,SouthWest,584,0,,16377,122,0,511,0,70,1,2
09/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,206,0,,15338,15,5,197,0,2,1,1
09/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,264,0,,15684,4,7,256,0,1,0,0
09/02/18 23:00,000000001415,3,SW,2,SouthWest,461,0,,17018,182,1,373,2,83,1,1
10/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,144,0,,15363,49,9,128,0,4,3,0
10/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,206,0,,16152,10,4,200,0,2,0,0
10/02/18 00:00,000000001415,3,SW,2,SouthWest,362,0,,17001,138,1,311,0,48,2,0
10/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,118,0,,14605,8,5,112,0,1,0,0
10/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,201,0,,16187,15,4,194,0,3,0,0
10/02/18 01:00,000000001415,3,SW,2,SouthWest,288,0,,17843,201,0,230,0,55,3,0
10/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,77,0,,15285,117,1,67,0,4,5,0
10/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,186,0,,16743,5,2,183,0,1,0,0
10/02/18 02:00,000000001415,3,SW,2,SouthWest,236,0,,18244,275,0,171,0,63,2,0
10/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,47,0,,15325,64,2,42,0,2,1,0
10/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,204,0,,16808,34,0,197,0,5,2,0
10/02/18 03:00,000000001415,3,SW,2,SouthWest,236,0,,17985,186,0,192,0,43,1,0
10/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,69,0,,15552,116,3,58,0,7,1,0
10/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,122,0,,17097,33,2,116,0,3,1,0
10/02/18 04:00,000000001415,3,SW,2,SouthWest,201,0,,18951,299,0,140,1,58,2,0
10/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,79,0,,16568,127,2,67,0,8,2,0
10/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,118,0,,17382,34,4,110,0,4,0,0
10/02/18 05:00,000000001415,3,SW,2,SouthWest,220,0,,18544,214,0,172,0,46,1,1
10/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,153,0,,16048,52,0,145,0,7,1,0
10/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,129,0,,17136,62,3,118,0,6,2,0
10/02/18 06:00,000000001415,3,SW,2,SouthWest,315,0,,17987,184,0,255,1,54,4,1
10/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,182,0,,15592,115,2,159,0,16,5,0
10/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,137,0,,16636,58,9,120,0,7,1,0
10/02/18 07:00,000000001415,3,SW,2,SouthWest,400,0,,17390,158,0,333,1,58,5,3
10/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,279,0,,15020,72,7,249,1,17,3,2
10/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,252,0,,16433,44,5,235,0,11,0,1
10/02/18 08:00,000000001415,3,SW,2,SouthWest,471,0,,16951,172,1,387,1,76,5,1
10/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,364,0,,14936,55,3,341,0,19,1,0
10/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,317,0,,16662,47,4,297,1,15,0,0
10/02/18 09:00,000000001415,3,SW,2,SouthWest,538,0,,16826,164,3,443,0,79,9,4
10/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,422,0,,14400,62,6,389,1,22,4,0
10/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,361,0,,15379,36,8,338,0,13,0,2
10/02/18 10:00,000000001415,3,SW,2,SouthWest,709,0,,15988,145,2,601,1,97,6,2
10/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,488,0,,13920,53,12,449,0,24,2,1
10/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,422,0,,15469,19,13,399,0,8,0,2
10/02/18 11:00,000000001415,3,SW,2,SouthWest,754,0,,15806,129,0,654,2,89,8,1
10/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,579,0,,14178,31,6,554,0,16,2,1
10/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,493,0,,15472,18,9,475,0,7,2,0
10/02/18 12:00,000000001415,3,SW,2,SouthWest,919,0,,15451,114,2,811,1,101,4,0
10/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,482,0,,13751,23,5,463,1,10,1,1
10/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,501,0,,14802,12,8,486,1,6,0,0
10/02/18 13:00,000000001415,3,SW,2,SouthWest,922,0,,15591,120,1,807,3,102,9,0
10/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,551,0,,13599,22,2,536,0,11,1,0
10/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,487,0,,14624,18,4,474,0,9,0,0
10/02/18 14:00,000000001415,3,SW,2,SouthWest,948,0,,15545,108,0,841,3,97,5,2
10/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,603,0,,13115,22,8,577,2,12,1,3
10/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,536,0,,14563,11,4,524,0,5,1,2
10/02/18 15:00,000000001415,3,SW,2,SouthWest,899,0,,15645,111,1,793,4,96,4,1
10/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,655,0,,12626,29,12,619,3,16,3,2
10/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,548,0,,14150,11,10,532,0,6,0,0
10/02/18 16:00,000000001415,3,SW,2,SouthWest,868,0,,15200,89,0,788,1,73,4,2
10/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,476,0,,13515,19,5,459,1,7,2,2
10/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,487,0,,14883,2,6,479,0,0,1,1
10/02/18 17:00,000000001415,3,SW,2,SouthWest,894,0,,15181,104,3,796,1,88,5,1
10/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,521,0,,13403,12,5,505,0,5,1,4
10/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,495,0,,14304,22,9,472,0,11,0,3
10/02/18 18:00,000000001415,3,SW,2,SouthWest,757,0,,15179,115,1,664,2,83,4,2
10/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,516,0,,13250,17,5,500,0,6,3,2
10/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,456,0,,14147,13,11,439,0,6,0,0
10/02/18 19:00,000000001415,3,SW,2,SouthWest,954,0,,15328,73,2,875,6,62,8,1
10/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,368,0,,13924,11,8,353,0,3,1,2
10/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,421,0,,14902,17,6,407,0,7,0,1
10/02/18 20:00,000000001415,3,SW,2,SouthWest,896,0,,15250,81,0,818,4,72,1,1
10/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,361,0,,14160,17,7,345,0,4,2,2
10/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,360,0,,15268,11,12,343,0,4,0,1
10/02/18 21:00,000000001415,3,SW,2,SouthWest,573,0,,15924,133,0,495,2,74,2,0
10/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,316,0,,14566,3,5,310,0,1,0,0
10/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,376,0,,15619,16,11,359,0,5,1,0
10/02/18 22:00,000000001415,3,SW,2,SouthWest,575,0,,15975,122,1,503,0,65,5,1
10/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,201,0,,15141,30,6,188,0,6,0,1
10/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,333,0,,16289,18,8,318,0,5,1,1
10/02/18 23:00,000000001415,3,SW,2,SouthWest,499,0,,16786,168,2,411,1,82,2,1
11/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,167,0,,15261,6,8,157,0,0,1,1
11/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,314,0,,16477,13,6,304,0,3,1,0
11/02/18 00:00,000000001415,3,SW,2,SouthWest,446,0,,16954,191,1,359,0,82,3,1
11/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,128,0,,15612,39,5,118,0,2,3,0
11/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,298,0,,16332,3,7,288,0,1,0,2
11/02/18 01:00,000000001415,3,SW,2,SouthWest,376,0,,17530,157,0,315,2,59,0,0
11/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,97,0,,15699,10,2,94,0,1,0,0
11/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,306,0,,16806,10,5,297,0,3,0,1
11/02/18 02:00,000000001415,3,SW,2,SouthWest,373,0,,18035,244,1,280,1,89,2,0
11/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,98,0,,15746,31,6,89,0,2,1,0
11/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,261,0,,16914,19,12,244,0,4,1,0
11/02/18 03:00,000000001415,3,SW,2,SouthWest,337,0,,18392,214,0,265,0,70,2,0
11/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,65,0,,16483,15,1,63,0,0,1,0
11/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,207,0,,17373,5,5,201,0,0,1,0
11/02/18 04:00,000000001415,3,SW,2,SouthWest,264,0,,18448,227,1,203,0,59,1,0
11/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,52,0,,15732,58,3,46,0,3,0,0
11/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,98,0,,16139,41,1,93,0,4,0,0
11/02/18 05:00,000000001415,3,SW,2,SouthWest,184,0,,17947,234,0,140,1,41,2,0
11/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,91,0,,16099,0,3,88,0,0,0,0
11/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,97,0,,17294,0,4,93,0,0,0,0
11/02/18 06:00,000000001415,3,SW,2,SouthWest,197,0,,18648,157,0,165,0,31,0,1
11/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,117,0,,16838,17,3,112,0,2,0,0
11/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,103,0,,17646,29,4,96,0,1,2,0
11/02/18 07:00,000000001415,3,SW,2,SouthWest,217,0,,18172,221,0,167,0,47,1,2
11/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,180,0,,16218,28,2,173,0,4,1,0
11/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,156,0,,16838,26,8,144,0,2,2,0
11/02/18 08:00,000000001415,3,SW,2,SouthWest,226,0,,17641,177,0,185,0,37,3,1
11/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,274,0,,15647,40,7,255,0,11,0,1
11/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,233,0,,16776,21,12,216,0,3,2,0
11/02/18 09:00,000000001415,3,SW,2,SouthWest,389,0,,17364,136,0,335,0,50,3,1
11/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,329,0,,15450,33,5,313,0,10,1,0
11/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,297,0,,16423,27,10,278,0,8,0,1
11/02/18 10:00,000000001415,3,SW,2,SouthWest,497,0,,17119,121,0,434,0,56,4,3
11/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,421,0,,14342,21,9,399,0,6,3,2
11/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,408,0,,15581,15,8,393,0,6,0,1
11/02/18 11:00,000000001415,3,SW,2,SouthWest,668,0,,16435,117,1,588,0,74,4,1
11/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,485,0,,14410,25,12,458,1,8,4,2
11/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,389,0,,15828,15,9,373,1,5,1,0
11/02/18 12:00,000000001415,3,SW,2,SouthWest,733,0,,16513,87,0,667,1,61,3,1
11/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,502,0,,14369,14,7,487,0,6,1,1
11/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,410,0,,15853,10,14,389,0,3,1,3
11/02/18 13:00,000000001415,3,SW,2,SouthWest,879,0,,16151,98,0,792,0,83,3,1
11/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,471,0,,14284,19,9,450,0,7,2,3
11/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,390,0,,15425,15,10,374,0,6,0,0
11/02/18 14:00,000000001415,3,SW,2,SouthWest,913,0,,15824,80,2,837,1,68,5,0
11/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,399,0,,14308,18,11,380,1,6,1,0
11/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,378,0,,15559,24,7,362,0,9,0,0
11/02/18 15:00,000000001415,3,SW,2,SouthWest,815,0,,16376,90,0,739,1,71,2,2
11/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,418,0,,14244,12,9,402,1,4,1,1
11/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,380,0,,15453,11,11,364,0,4,0,1
11/02/18 16:00,000000001415,3,SW,2,SouthWest,753,0,,15941,88,0,686,1,66,0,0
11/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,425,0,,13543,9,11,409,0,2,2,0
11/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,388,0,,14788,10,10,373,1,4,0,0
11/02/18 17:00,000000001415,3,SW,2,SouthWest,654,0,,15583,92,1,592,0,56,4,1
11/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,396,0,,14395,20,7,377,1,7,1,3
11/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,343,0,,14973,20,10,326,0,7,0,0
11/02/18 18:00,000000001415,3,SW,2,SouthWest,611,0,,15554,118,0,539,0,70,2,0
11/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,325,0,,14568,18,3,316,0,3,3,0
11/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,266,0,,15773,30,7,250,0,7,1,1
11/02/18 19:00,000000001415,3,SW,2,SouthWest,444,0,,15882,122,0,389,1,54,0,0
11/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,218,0,,14885,9,5,210,0,1,1,1
